"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SLC13A2",-1.88722033569197,2.85846393728223,-4.70393984026114,3.20166664887882e-06,7.65016483955799e-06,3.25122514820323
"FAM83B",1.5727133618562,3.39706324041812,4.69499114957697,3.33961791585972e-06,7.96866060118549e-06,3.21076509058742
"MIAT",1.09703366134607,7.97568083623693,4.69112030543139,3.40104492486129e-06,8.10675169016628e-06,3.19328579268673
"KCND3",-1.04022682902749,3.7227818815331,-4.68507169780727,3.49921149534728e-06,8.33106946532294e-06,3.16599924872373
"GREM2",-1.36908020404806,5.0094,-4.67628720319527,3.64664511044662e-06,8.66299746788579e-06,3.12642860302599
"CRLF1",1.96530731610993,8.18205261324042,4.6667047240922,3.81427770665414e-06,9.04343703864298e-06,3.08334181099161
"CHRDL2",1.26637573802864,4.66495226480836,4.66533238494206,3.83888298434767e-06,9.09967297871581e-06,3.07717790987887
"FGFR3",-1.26402102024027,8.54338414634146,-4.66384751417543,3.86567769520496e-06,9.16001420620474e-06,3.07051046193786
"TRIM9",1.26654148428502,4.27114843205575,4.65520366648599,4.02526168689817e-06,9.51509757421064e-06,3.03173643921109
"LGALS2",-1.12644813888433,4.54644337979094,-4.64339220057524,4.25359238245362e-06,1.00328873634849e-05,2.97886113077639
"HIST3H2A",1.23842865229555,4.56721846689895,4.64238772245646,4.27357420122952e-06,1.00765451190125e-05,2.97437022209639
"CAPS",-1.12568597334212,9.31035940766551,-4.6296736044632,4.53441777645361e-06,1.06756418521322e-05,2.91760472265306
"HLA-DRB6",-1.35202529866713,9.18766289198607,-4.62747499663621,4.58104846491918e-06,1.07834022083025e-05,2.90780310972755
"SCN4A",1.30314846799409,3.23452996515679,4.62668945695828,4.59782053161619e-06,1.08199513427419e-05,2.90430214289604
"ANXA10",1.80160933026165,1.96507055749129,4.5990062648936,5.22802293560576e-06,1.22384619005686e-05,2.78127692423207
"GNLY",-1.09762852394274,7.04978205574913,-4.59882891478369,5.23231582517448e-06,1.22471147977234e-05,2.78049098299451
"SERPINA1",-1.1490249136087,13.5765160278746,-4.59759941161613,5.26217003786092e-06,1.23141856693588e-05,2.77504311502931
"PTCHD2",1.11236717459274,2.59308571428572,4.58552628598365,5.56414325015236e-06,1.29838441606761e-05,2.72161956548775
"ARL14",1.54046365311833,2.80202839721254,4.58046953819902,5.69550437503766e-06,1.32752843800549e-05,2.69928224675595
"RNF165",-1.04646936646372,3.70245557491289,-4.57401031998219,5.867631438652e-06,1.36609745334005e-05,2.67078306605036
"FAM169B",1.05951874280073,1.04213554006969,4.57286264732979,5.89873267204003e-06,1.37287134969937e-05,2.66572324752492
"HOPX",-1.1749398782294,11.8701393728223,-4.56224125041613,6.19417185599709e-06,1.43739514189692e-05,2.61895201692229
"CCL19",1.29015561954913,7.77495905923345,4.55762000742322,6.32709963237851e-06,1.46708104193281e-05,2.5986339815209
"TEPP",-1.30647837748891,2.77381968641115,-4.55145446063783,6.50871529399627e-06,1.50749012844927e-05,2.57155598289228
"FAM153A",-1.14368585815371,2.66655714285714,-4.54597606034471,6.67427674328918e-06,1.54374607412941e-05,2.54752441645007
"MS4A1",1.45473263452363,6.53192979094077,4.53816200620731,6.91742865787247e-06,1.59746693302724e-05,2.51329385599071
"CCL26",1.00270978443312,2.4644149825784,4.51242731708734,7.77972942468959e-06,1.79015742085718e-05,2.4009469557295
"VWDE",1.32096150074051,4.57558153310104,4.50708718416177,7.97114143398468e-06,1.83173867964748e-05,2.37770869464046
"ABCC8",-1.20740014480831,2.18832578397213,-4.50552220181876,8.02808666872145e-06,1.84399887344877e-05,2.37090333264654
"IGSF1",1.26126173769953,3.20727578397213,4.50461437212694,8.0612984753599e-06,1.85100612570338e-05,2.36695662304451
"FLJ16779",1.00297187757118,2.2007925087108,4.50325843851362,8.11114893608612e-06,1.86203609144412e-05,2.36106320064665
"ACTL8",1.12749229224949,1.05216463414634,4.50236177980642,8.14427644742517e-06,1.86922297893392e-05,2.3571668759753
"C9orf135",-1.62893912785916,3.51715470383275,-4.49310847983403,8.49380521075677e-06,1.94661555008748e-05,2.31699997231189
"WISP3",1.25012634523614,1.80238327526132,4.49050328989052,8.59477688485901e-06,1.96865747457498e-05,2.30570520374026
"NAPSA",-1.6328874938292,13.9662054006969,-4.4837976361031,8.85999156942567e-06,2.02714395319636e-05,2.27666100544353
"KHDC1L",1.21507449399376,1.45407160278746,4.4797596356689,9.02346174128875e-06,2.06224723977132e-05,2.25919072960054
"FRMPD2",-1.19163895343097,2.05491777003484,-4.46900124706232,9.47321819775361e-06,2.1607062504153e-05,2.21271654795602
"PCDHGB5",-1.17886051012014,6.47990139372823,-4.4670505421626,9.55703476524499e-06,2.17861341028736e-05,2.20430103476205
"GAP43",1.053541787066,2.41232717770035,4.46698503372494,9.55986177782005e-06,2.17901590206112e-05,2.20401848503902
"TRPA1",1.08291114365642,2.41167264808362,4.45702273265379,9.99923465878271e-06,2.27613136206685e-05,2.16109426442305
"TNNT1",1.85227827875599,6.29583815331011,4.4564408921105,1.00254847568728e-05,2.28185368135918e-05,2.15859007121871
"DDX43",-1.48300044429818,3.51785034843206,-4.4509278640628,1.0277505186971e-05,2.33662437971777e-05,2.13487759422222
"BNC1",-1.12359486588778,2.0196118466899,-4.44796347982489,1.04155142885318e-05,2.36669073982908e-05,2.12213859232689
"PCSK1",1.81280000987331,4.05621097560976,4.44746764169357,1.0438770933668e-05,2.37118795384161e-05,2.12000857453455
"TTC18",-1.01928900444299,5.5997912891986,-4.43694983947829,1.09439687607211e-05,2.48237408747767e-05,2.07487848480449
"HLA-DQA2",-1.04611942076684,9.31592717770035,-4.43289336114652,1.11449981428658e-05,2.5265769862305e-05,2.05749948139417
"BMP3",-1.37020174757283,7.99493780487805,-4.42513545082676,1.15393477747035e-05,2.61049928170428e-05,2.02430391671929
"DIRAS3",-1.08101773243377,5.12785156794425,-4.42399319898181,1.15985266775491e-05,2.62359798027857e-05,2.01942088499569
"CSAG1",1.69736543689322,1.69819756097561,4.42141477132419,1.1733182061601e-05,2.65347243583023e-05,2.00840264880849
"RSPO3",-1.146814434754,5.73233658536584,-4.41442882013965,1.21055745271662e-05,2.73377455772437e-05,1.97858016059965
"CCDC74B",-1.00872301464539,4.45573902439024,-4.40726667279074,1.24990867554768e-05,2.81799089710015e-05,1.9480512358138
"SLC35F3",1.22780445614613,4.6088574912892,4.40477392754995,1.26388952706819e-05,2.8476352053018e-05,1.93743667911238
"PAPPA2",-1.02599925950305,1.73156567944251,-4.40133676534187,1.28341281464763e-05,2.89098804967258e-05,1.92280982817819
"SORCS2",-1.16865666611816,7.83168013937282,-4.39852990932024,1.29956958789348e-05,2.92513580083907e-05,1.91087316081562
"CACNA1I",1.10905614612474,3.8772912891986,4.39572472195386,1.31591103837592e-05,2.95997081383343e-05,1.89895069972101
"CCL15",-1.31623515879548,2.8897318815331,-4.38871516419613,1.35760842236767e-05,3.04942023098559e-05,1.8691901198698
"F5",1.25052093796282,7.00306951219512,4.38289487249909,1.39318865911389e-05,3.12591947230691e-05,1.84451256360165
"PADI3",1.50439040315946,1.72992404181185,4.36968395128455,1.47728741114304e-05,3.3055815314187e-05,1.78861299201658
"MSLNL",1.12764194832977,1.88289721254355,4.36858028788268,1.48452869643238e-05,3.31997539626981e-05,1.78395018751511
"SPINK4",1.25466671713017,1.16075017421603,4.36275763286382,1.52329714019656e-05,3.40222914362874e-05,1.7593686251171
"TBC1D3C",1.04112039493172,4.38476898954703,4.35096120702624,1.60482726412717e-05,3.57576554509776e-05,1.70966156337414
"SFTA3",-1.35101506335364,10.7582862369338,-4.34916757819902,1.61758331625868e-05,3.60262372345311e-05,1.70211471030239
"ABCA17P",1.01196538423565,2.88844634146342,4.34792214805218,1.62649758918574e-05,3.62169148654916e-05,1.69687616524653
"UGT2B15",1.50861069935825,2.78033257839721,4.34582791555028,1.64159317341006e-05,3.65451180330824e-05,1.68807054235327
"MAGEC1",1.42755536284351,1.38839006968641,4.3356575443108,1.71682668617625e-05,3.81661633645894e-05,1.64536364225765
"HS3ST6",-1.201309814053,2.40546637630662,-4.3256571461177,1.79400763806627e-05,3.98043627034481e-05,1.60346184611221
"CT45A1",-1.33560832647691,1.21374494773519,-4.31768188848292,1.8579233445493e-05,4.11779836592865e-05,1.57011037358808
"MIA2",-1.20651854862598,4.0585743902439,-4.31370187805147,1.89062801615266e-05,4.18531304416801e-05,1.55348806366962
"PP14571",1.04725432285668,3.48257073170732,4.31219978107449,1.90311341657235e-05,4.21204381654058e-05,1.54721836573142
"CGB5",1.08144797103835,1.20123275261324,4.29831468842985,2.0223146597658e-05,4.46767674217064e-05,1.48935938458067
"AGXT2L1",1.44119336514728,1.50004320557491,4.2864511262695,2.12977715203602e-05,4.68893564946911e-05,1.44006267506641
"GGT6",-1.46334949481654,6.81315261324041,-4.2798497389114,2.19191197338774e-05,4.81591960762525e-05,1.41268722905923
"C4orf19",-1.12586373210467,6.97710331010454,-4.27955264982468,2.19474858085574e-05,4.82163599411112e-05,1.41145615393844
"MUC21",1.88364724699688,8.57487770034843,4.27317546728863,2.25648936724682e-05,4.94985860771206e-05,1.38504976964941
"UGT8",1.24457327628766,6.24533658536586,4.27293475635971,2.25885197002879e-05,4.95451185306529e-05,1.384053766854
"AGR3",-1.51652716801055,9.04255958188153,-4.27103666627647,2.27756478748284e-05,4.99448890055787e-05,1.37620177947345
"WNT10A",1.07716277110418,5.79044564459931,4.26698113650634,2.31804415936861e-05,5.08054303318433e-05,1.35943589952124
"PLD5",1.45756852723385,4.18584198606272,4.26136299205915,2.37525590668673e-05,5.20260362362941e-05,1.33623473913142
"PLUNC",2.63042869178873,7.42321463414634,4.25814349520156,2.40864584908275e-05,5.27067781727445e-05,1.32295216431571
"GLTPD2",1.36005026493337,1.99000331010453,4.25779213644076,2.41231682943995e-05,5.27814819443697e-05,1.32150314496735
"PRAP1",1.45408934013494,1.81371533101045,4.25766889209148,2.41360574466795e-05,5.2798429342603e-05,1.32099490630702
"ADCY5",-1.15888803356921,4.90804128919861,-4.25663597816969,2.42443402965582e-05,5.30183538867e-05,1.31673588838064
"PNMA6A",1.08909190060886,5.55752996515679,4.2559098447403,2.43207398267327e-05,5.31740988969992e-05,1.31374240019782
"BPIL1",2.06767396412705,3.5249362369338,4.25247824238474,2.46849106470781e-05,5.39530730953384e-05,1.29960209025129
"CHST6",1.0713927957874,6.79097891986062,4.25142405266689,2.4797824421763e-05,5.41652660260448e-05,1.29526033067939
"INSL4",1.68535200592399,1.61850540069687,4.2469854213725,2.52786705945464e-05,5.51510209676979e-05,1.27699057887929
"HOXA13",1.03062127036367,1.01018972125436,4.24198689863104,2.58308146011353e-05,5.6289844364856e-05,1.25643772047663
"TRPV6",-1.15634475563602,3.14895365853658,-4.24156668811793,2.58777520527288e-05,5.6386144092817e-05,1.25471094011607
"PLA2G2A",-1.39584908342934,4.95718432055749,-4.2322116653008,2.69440119764714e-05,5.8609934930807e-05,1.21630973627955
"HOXA11",1.14825296034228,1.56020662020906,4.23146965045653,2.70303542988276e-05,5.87915217454106e-05,1.21326726635625
"SPRR3",1.48906652953762,1.98101933797909,4.22977424791931,2.7228625704361e-05,5.91851440667581e-05,1.20631751867564
"HOXD11",1.06840659206847,1.039543728223,4.22223818549021,2.81268426831896e-05,6.10083550222803e-05,1.17545755891152
"ITGA2B",-1.00897871647195,3.60416045296167,-4.22217752611114,2.81341859258256e-05,6.10178361564758e-05,1.17520937023814
"CDA",1.24782583511603,6.77800905923345,4.21847142263605,2.85863186013956e-05,6.19722408539232e-05,1.16005215270809
"SLC30A2",1.10089008721409,2.33138832752613,4.21652799627173,2.88261699259843e-05,6.24658294891765e-05,1.15210892861963
"CCDC19",-1.03263703801219,6.15022543554007,-4.20969880306505,2.96843092332034e-05,6.42237188911019e-05,1.12422374866741
"FLNC",-1.04034783281225,8.00835975609756,-4.20249187115401,3.06162915613934e-05,6.61494912392556e-05,1.09484224800297
"MAGEA12",1.83758559486591,1.93250993031359,4.19223281061355,3.1991177264271e-05,6.89966245651311e-05,1.05309935242121
"OCA2",-1.10574567056114,2.63103484320557,-4.18573831552292,3.28917377636073e-05,7.08495830748985e-05,1.0267236178551
"CA8",-1.24548297186113,5.28477264808362,-4.18175351268613,3.34561892704112e-05,7.20125357225353e-05,1.0105593965049
"UGT1A1",1.2214941583018,1.3580331010453,4.17060140103602,3.50853485713985e-05,7.538484627638e-05,0.965398211629358
"LOC100190940",1.54705778838244,1.54576846689895,4.16181351339372,3.64220577604082e-05,7.81260940153777e-05,0.929891047051594
"CLDN9",1.17230759256213,5.90869721254355,4.15768981746266,3.70658877194697e-05,7.94241389083304e-05,0.913253691837394
"FXYD3",-1.08375342767815,10.1619106271777,-4.15367048233763,3.77038390560302e-05,8.07384663208642e-05,0.897052328953144
"FAM133A",1.65367573473755,2.82216132404181,4.13279907642388,4.11881172988328e-05,8.78753295802755e-05,0.813159939610186
"BAI1",1.21375494158303,5.01145209059233,4.13140762883651,4.14309819213174e-05,8.8362565847148e-05,0.807581183590314
"KCNQ2",1.19090633865395,1.31998763066202,4.11574960031602,4.42595605280727e-05,9.41214810069746e-05,0.744925196524939
"COL21A1",-1.04392927431299,6.81411254355401,-4.11568777658563,4.42710844673254e-05,9.41362365731942e-05,0.744678251698561
"KCNV1",1.0611983774889,1.53281202090592,4.11217246326527,4.49310528450796e-05,9.54703492971935e-05,0.73064265593797
"UGT2B11",1.05698427184467,1.01873954703833,4.09143692746966,4.90183652699037e-05,0.000103768512991454,0.648081915324362
"CCDC114",-1.0093336152707,5.723543728223,-4.06307525782935,5.51841876977629e-05,0.00011607903416343,0.535794453986759
"TM4SF5",1.37795688333059,1.32457613240418,4.04209055127887,6.02130950649538e-05,0.000126140289967704,0.453187908138643
"CNGB3",1.01581379628107,1.41714494773519,4.03681188175134,6.15449553680776e-05,0.000128772720516371,0.432471948746342
"TMEM130",-1.11259697548133,7.18763013937282,-4.02959508155749,6.34111334587802e-05,0.000132528817052709,0.404191240880929
"TGM3",-1.01825622181999,2.3605043554007,-4.02629276375352,6.4282869358118e-05,0.000134296052500475,0.391266284970514
"F2",1.11537582030608,1.08460714285714,4.01350250726461,6.77677193656951e-05,0.00014118847966082,0.341300944610528
"SLC5A12",1.12960021721245,2.33046097560976,4.00760184090621,6.94351607327669e-05,0.00014455976572799,0.318300548972049
"PTGS2",-1.13619094619057,9.87740540069687,-4.00561383021518,7.00056550409074e-05,0.000145703172951118,0.310558623229373
"CAMK2B",1.17173925621195,3.32001271777004,3.98091865755878,7.74733557250407e-05,0.000160464890338487,0.214690869025558
"ARMC3",-1.25558557841041,4.97467456445993,-3.97933824962794,7.79761141240683e-05,0.00016144106726171,0.208574748334475
"DUOX2",-1.23285677801548,6.12531289198606,-3.97916387828028,7.80317740811826e-05,0.000161540014307419,0.207900078355076
"ITIH2",-1.41768262958698,3.40423397212544,-3.9754270058719,7.92336878870118e-05,0.000163912496203179,0.19344825837551
"CLCA2",-1.20595141352642,3.27296289198606,-3.94819802509514,8.85362733896702e-05,0.000182238790123314,0.0885320767800106
"RIMS2",1.27213211782131,2.36622543554007,3.93938412652094,9.17628399173037e-05,0.000188672118528016,0.0547174502281722
"LOC145837",1.53643142998191,4.71155470383275,3.93773914525635,9.23772305858801e-05,0.000189916337264983,0.04841438574935
"CYP26A1",1.06895046569032,2.12488763066202,3.92836116947253,9.59549220709911e-05,0.000197094002012751,0.0125284880777574
"MAGEC2",1.4910717195985,1.55081672473868,3.92409737616803,9.76245801124385e-05,0.000200243044231028,-0.0037605969399257
"MYBPC1",1.20780364324503,1.81941759581882,3.92277808698268,9.81467467542479e-05,0.000201293977109362,-0.00879731765840397
"LOC654433",-1.09635513246668,6.7034618466899,-3.92267246756704,9.81886643757482e-05,0.000201339720299052,-0.00920047715444827
"AMN",1.11103685041962,5.38427857142857,3.89811169950998,0.000108410066232392,0.000221216445656596,-0.102671900612627
"IVL",1.74538980417972,4.20764494773519,3.8799853337722,0.000116590677028813,0.000236967290308043,-0.171298731963343
"HABP2",1.47943365147277,7.15533083623694,3.87202685548341,0.000120363840791906,0.000244152717266855,-0.201333850148037
"KRT75",1.00093229883167,1.05437613240418,3.86381729349731,0.000124376820667436,0.000251696020532525,-0.232255232700915
"C8orf47",1.17326048379135,5.52042334494774,3.86221581615571,0.000125174249750922,0.000253234858827988,-0.238279949797532
"SLC26A9",-1.28996384729309,8.6404231707317,-3.86063627702798,0.000125965486288864,0.000254810467386972,-0.244219813741577
"SPRR1A",1.13096487411553,1.74930400696864,3.82945391100444,0.000142587478823769,0.000287217517685633,-0.361008882007808
"LOC254559",1.01210820141519,4.61721515679443,3.82766687588063,0.000143600231743728,0.00028911569654788,-0.367674710631413
"PRSS21",-1.39791036037519,4.70376881533102,-3.82526027231763,0.000144974843701718,0.000291587462173406,-0.37664692375131
"PLA2G2D",1.12653666940926,6.4010106271777,3.82505990895108,0.000145089846406216,0.000291742854722782,-0.377393669514754
"RHCG",1.16151192364654,2.2215756097561,3.80727235991007,0.000155649713203202,0.000311694168168331,-0.44353898158927
"C1QL2",1.360999325325,2.16172770034843,3.8028228100208,0.000158402457038029,0.000316866651368093,-0.46003938996127
"AKR1C4",1.1814257298009,1.32183066202091,3.8002342320589,0.000160024966796993,0.000319925267147947,-0.469630256749141
"KIF1A",1.94604128023697,4.67096010452962,3.79164608997187,0.0001655210035077,0.000330430396928537,-0.501405463425653
"LIN28B",1.07536441665296,0.977810104529617,3.77662550794714,0.000175563923369322,0.000349697035681787,-0.556815643758539
"SLC28A2",1.44404371235807,1.89028362369338,3.76525968457628,0.000183542162177373,0.000364633306512624,-0.598604531351092
"CCL20",1.15134426526248,7.86263780487805,3.76341338589662,0.000184870002055722,0.000367093639830155,-0.605381528638302
"MAGEA2",1.77139730130002,2.02930801393728,3.75727405160807,0.000189350753105352,0.000375627689752912,-0.627893731973441
"CHRNA9",1.31412634852724,2.17658623693379,3.74968808319467,0.000195028710544103,0.000385971978246224,-0.655662247507141
"KLK8",1.5653420602271,2.30407334494774,3.74691276784716,0.000197145772279031,0.000389960757769391,-0.665807969514617
"SLC39A5",1.079254839559,1.65675487804878,3.74505791396029,0.000198572738639922,0.000392594214587597,-0.672584772694425
"LMO3",-1.11766374856016,10.3773536585366,-3.72954071005163,0.000210897341338706,0.000415799713596815,-0.729152483044593
"C12orf27",1.19687853875268,2.48093240418119,3.72246869052907,0.000216750110590564,0.000426519675110157,-0.754859202177013
"NMNAT2",1.19236333717296,6.86749825783973,3.71726428903949,0.000221154551003927,0.000434811619623695,-0.773747457841718
